anon_id,course_year,course_code,course_name,assessment_mark
S85ae9183,2018/9,MATH08058,Calculus and its Applications,73
Se89b67f0,2018/9,MATH08057,Introduction to Linear Algebra,74
Se89b67f0,2018/9,MATH08058,Calculus and its Applications,57
S8a249653,2018/9,MATH08057,Introduction to Linear Algebra,83
S8a249653,2018/9,MATH08058,Calculus and its Applications,74
S45799e92,2018/9,MATH08057,Introduction to Linear Algebra,93
S45799e92,2018/9,MATH08058,Calculus and its Applications,77
S05ec7d4d,2018/9,MATH07003,Fundamentals of Algebra and Calculus,70
S05ec7d4d,2018/9,MATH08057,Introduction to Linear Algebra,63
S05ec7d4d,2018/9,MATH08058,Calculus and its Applications,69
Sb9f3078a,2018/9,MATH08057,Introduction to Linear Algebra,93
Sb9f3078a,2018/9,MATH08058,Calculus and its Applications,85
S6225e60a,2018/9,MATH08057,Introduction to Linear Algebra,100
S6225e60a,2018/9,MATH08058,Calculus and its Applications,97
S67e51f9f,2018/9,MATH08057,Introduction to Linear Algebra,93
S67e51f9f,2018/9,MATH08058,Calculus and its Applications,50
Se76d3a9e,2018/9,MATH08057,Introduction to Linear Algebra,70
Se76d3a9e,2018/9,MATH08058,Calculus and its Applications,72
S0044911a,2019/0,MATH08058,Calculus and its Applications,71
S14cf785b,2018/9,MATH08057,Introduction to Linear Algebra,66
S14cf785b,2018/9,MATH08058,Calculus and its Applications,58
Sf8019800,2019/0,MATH08057,Introduction to Linear Algebra,75
Secca0069,2018/9,MATH08057,Introduction to Linear Algebra,74
Secca0069,2018/9,MATH08058,Calculus and its Applications,69
S5f690c5f,2018/9,MATH08057,Introduction to Linear Algebra,81
S5f690c5f,2018/9,MATH08058,Calculus and its Applications,56
S9aa07c68,2018/9,MATH08057,Introduction to Linear Algebra,61
S9aa07c68,2018/9,MATH08058,Calculus and its Applications,56
S5ea68311,2018/9,MATH08057,Introduction to Linear Algebra,88
S5ea68311,2018/9,MATH08058,Calculus and its Applications,80
S3993a0b8,2018/9,MATH08058,Calculus and its Applications,48
S0f380132,2018/9,MATH07003,Fundamentals of Algebra and Calculus,86
S0f380132,2018/9,MATH08057,Introduction to Linear Algebra,87
S0f380132,2018/9,MATH08058,Calculus and its Applications,67
S68470904,2018/9,MATH08057,Introduction to Linear Algebra,87
S68470904,2018/9,MATH08058,Calculus and its Applications,72
S7352a8e9,2018/9,MATH08057,Introduction to Linear Algebra,95
S7352a8e9,2018/9,MATH08058,Calculus and its Applications,85
S672fa3f1,2018/9,MATH08058,Calculus and its Applications,21
S0a8ef8ae,2018/9,MATH08057,Introduction to Linear Algebra,47
S0a8ef8ae,2018/9,MATH08058,Calculus and its Applications,53
Sa7b8ddc8,2019/0,MATH08057,Introduction to Linear Algebra,34
S73fa2e53,2018/9,MATH08057,Introduction to Linear Algebra,57
S0b370248,2018/9,MATH08057,Introduction to Linear Algebra,83
S0b370248,2018/9,MATH08058,Calculus and its Applications,71
S5dac856c,2018/9,MATH08057,Introduction to Linear Algebra,96
S5dac856c,2018/9,MATH08058,Calculus and its Applications,88
Sc9b15ce7,2018/9,MATH08057,Introduction to Linear Algebra,100
Sc9b15ce7,2018/9,MATH08058,Calculus and its Applications,81
Se1858e8a,2018/9,MATH08058,Calculus and its Applications,74
S6e93e327,2018/9,MATH08057,Introduction to Linear Algebra,95
S6e93e327,2018/9,MATH08058,Calculus and its Applications,75
S4cadbe27,2020/1,MATH08058,Calculus and its Applications,NA
Sbab9057e,2019/0,MATH08057,Introduction to Linear Algebra,92
Sbab9057e,2019/0,MATH08058,Calculus and its Applications,93
S0c103912,2019/0,MATH08058,Calculus and its Applications,60
Sffe64583,2018/9,MATH08057,Introduction to Linear Algebra,88
Sffe64583,2018/9,MATH08058,Calculus and its Applications,69
S3bc2f106,2018/9,MATH08057,Introduction to Linear Algebra,85
S3bc2f106,2018/9,MATH08058,Calculus and its Applications,71
S562981c6,2018/9,MATH08057,Introduction to Linear Algebra,87
S562981c6,2018/9,MATH08058,Calculus and its Applications,58
S5963156e,2019/0,MATH08057,Introduction to Linear Algebra,91
S5963156e,2019/0,MATH08058,Calculus and its Applications,0
S5963156e,2020/1,MATH08058,Calculus and its Applications,NA
S6d3188a2,2018/9,MATH08057,Introduction to Linear Algebra,0
S6d3188a2,2018/9,MATH08058,Calculus and its Applications,11
S6d3188a2,2019/0,MATH08057,Introduction to Linear Algebra,0
S6d3188a2,2019/0,MATH08058,Calculus and its Applications,0
Sc0874f94,2018/9,MATH08057,Introduction to Linear Algebra,66
Sc0874f94,2018/9,MATH08058,Calculus and its Applications,44
Sbca7cdd0,2018/9,MATH08057,Introduction to Linear Algebra,96
Sbca7cdd0,2018/9,MATH08058,Calculus and its Applications,81
Sad2c4e7c,2018/9,MATH08057,Introduction to Linear Algebra,75
Sad2c4e7c,2018/9,MATH08058,Calculus and its Applications,79
S4a4fce67,2020/1,MATH08057,Introduction to Linear Algebra,84
Sf66c9f36,2018/9,MATH08057,Introduction to Linear Algebra,73
Sf66c9f36,2018/9,MATH08058,Calculus and its Applications,63
S36afdf5b,2019/0,MATH08057,Introduction to Linear Algebra,60
S36afdf5b,2019/0,MATH08058,Calculus and its Applications,0
S3c3ba7ad,2018/9,MATH08057,Introduction to Linear Algebra,83
S3c3ba7ad,2018/9,MATH08058,Calculus and its Applications,55
S686f86ac,2018/9,MATH08057,Introduction to Linear Algebra,96
S686f86ac,2018/9,MATH08058,Calculus and its Applications,93
Se90a671f,2018/9,MATH08057,Introduction to Linear Algebra,92
Se90a671f,2018/9,MATH08058,Calculus and its Applications,73
Sdd70757b,2018/9,MATH08057,Introduction to Linear Algebra,97
Sdd70757b,2018/9,MATH08058,Calculus and its Applications,83
S2ed237be,2018/9,MATH08057,Introduction to Linear Algebra,82
S2ed237be,2018/9,MATH08058,Calculus and its Applications,46
S3a07ba1c,2019/0,MATH08057,Introduction to Linear Algebra,96
S3a07ba1c,2019/0,MATH08058,Calculus and its Applications,100
Sab662665,2018/9,MATH08057,Introduction to Linear Algebra,74
Sab662665,2019/0,MATH07003,Fundamentals of Algebra and Calculus,79
S97079bfa,2018/9,MATH08058,Calculus and its Applications,48
S9dcd87ef,2018/9,MATH08057,Introduction to Linear Algebra,81
S9dcd87ef,2018/9,MATH08058,Calculus and its Applications,46
S0c50d6d9,2018/9,MATH08057,Introduction to Linear Algebra,85
S0c50d6d9,2018/9,MATH08058,Calculus and its Applications,80
Sa1a660c7,2018/9,MATH08058,Calculus and its Applications,0
S0869a482,2018/9,MATH08057,Introduction to Linear Algebra,100
S0869a482,2018/9,MATH08058,Calculus and its Applications,95
Sc73ef6f4,2018/9,MATH07003,Fundamentals of Algebra and Calculus,74
Sc73ef6f4,2018/9,MATH08057,Introduction to Linear Algebra,70
Sc73ef6f4,2018/9,MATH08058,Calculus and its Applications,64
S2ac90e19,2019/0,MATH07003,Fundamentals of Algebra and Calculus,60
S601c4934,2018/9,MATH08057,Introduction to Linear Algebra,79
S601c4934,2018/9,MATH08058,Calculus and its Applications,63
Scfbbae94,2018/9,MATH08057,Introduction to Linear Algebra,71
Scfbbae94,2018/9,MATH08058,Calculus and its Applications,71
Sed4f3a5b,2018/9,MATH08057,Introduction to Linear Algebra,87
S79fa656a,2018/9,MATH07003,Fundamentals of Algebra and Calculus,86
S79fa656a,2018/9,MATH08057,Introduction to Linear Algebra,87
S79fa656a,2018/9,MATH08058,Calculus and its Applications,68
Sda213b89,2018/9,MATH08057,Introduction to Linear Algebra,73
Sda213b89,2018/9,MATH08058,Calculus and its Applications,50
Sbd80b50c,2018/9,MATH08057,Introduction to Linear Algebra,83
Sbd80b50c,2018/9,MATH08058,Calculus and its Applications,83
S8e3f3117,2018/9,MATH08057,Introduction to Linear Algebra,64
S8e3f3117,2018/9,MATH08058,Calculus and its Applications,69
S22bbed17,2018/9,MATH08057,Introduction to Linear Algebra,66
S22bbed17,2018/9,MATH08058,Calculus and its Applications,45
S6c7fbc8b,2018/9,MATH08057,Introduction to Linear Algebra,69
S6c7fbc8b,2018/9,MATH08058,Calculus and its Applications,50
Sf0f3721c,2018/9,MATH08057,Introduction to Linear Algebra,74
Sf0f3721c,2018/9,MATH08058,Calculus and its Applications,64
S57e7bcfd,2018/9,MATH08057,Introduction to Linear Algebra,52
Sfa0f1f28,2018/9,MATH08057,Introduction to Linear Algebra,88
Sfa0f1f28,2018/9,MATH08058,Calculus and its Applications,73
S561e3733,2019/0,MATH08057,Introduction to Linear Algebra,66
S561e3733,2019/0,MATH08058,Calculus and its Applications,60
S9649da72,2018/9,MATH08057,Introduction to Linear Algebra,83
S9649da72,2018/9,MATH08058,Calculus and its Applications,68
S43760ab7,2018/9,MATH08057,Introduction to Linear Algebra,71
S8c3f4d0a,2018/9,MATH08057,Introduction to Linear Algebra,79
S8c3f4d0a,2018/9,MATH08058,Calculus and its Applications,67
S86c3203e,2018/9,MATH08057,Introduction to Linear Algebra,60
S86c3203e,2018/9,MATH08058,Calculus and its Applications,63
Sc31c8293,2019/0,MATH08058,Calculus and its Applications,99
Sc6821fe5,2019/0,MATH08057,Introduction to Linear Algebra,87
Sc6821fe5,2019/0,MATH08058,Calculus and its Applications,83
S7f75f85d,2018/9,MATH08057,Introduction to Linear Algebra,87
S7f75f85d,2018/9,MATH08058,Calculus and its Applications,79
S21210c86,2019/0,MATH08057,Introduction to Linear Algebra,89
S6acd531d,2018/9,MATH08057,Introduction to Linear Algebra,59
S6acd531d,2018/9,MATH08058,Calculus and its Applications,0
S5cac3b58,2018/9,MATH08058,Calculus and its Applications,82
S5cac3b58,2019/0,MATH08057,Introduction to Linear Algebra,78
S007d4239,2018/9,MATH08057,Introduction to Linear Algebra,95
S007d4239,2018/9,MATH08058,Calculus and its Applications,82
S007d4239,2019/0,MATH07003,Fundamentals of Algebra and Calculus,100
S1b68e3d4,2018/9,MATH08057,Introduction to Linear Algebra,82
S1b68e3d4,2018/9,MATH08058,Calculus and its Applications,71
S6782a85f,2019/0,MATH08057,Introduction to Linear Algebra,58
S914895b5,2019/0,MATH08057,Introduction to Linear Algebra,51
S914895b5,2019/0,MATH08058,Calculus and its Applications,76
S67a09602,2018/9,MATH08057,Introduction to Linear Algebra,72
S67a09602,2018/9,MATH08058,Calculus and its Applications,70
S7675714d,2018/9,MATH08057,Introduction to Linear Algebra,85
S7675714d,2019/0,MATH08058,Calculus and its Applications,93
S5aec7c57,2018/9,MATH08057,Introduction to Linear Algebra,82
S5aec7c57,2018/9,MATH08058,Calculus and its Applications,64
S4fe231c7,2018/9,MATH08057,Introduction to Linear Algebra,81
S4fe231c7,2018/9,MATH08058,Calculus and its Applications,52
S14e8cb12,2018/9,MATH07003,Fundamentals of Algebra and Calculus,70
S14e8cb12,2018/9,MATH08057,Introduction to Linear Algebra,74
S14e8cb12,2018/9,MATH08058,Calculus and its Applications,43
Sd49742b9,2018/9,MATH08057,Introduction to Linear Algebra,70
Sd49742b9,2018/9,MATH08058,Calculus and its Applications,62
S8e7a2669,2018/9,MATH07003,Fundamentals of Algebra and Calculus,99
S8e7a2669,2018/9,MATH08057,Introduction to Linear Algebra,96
S8e7a2669,2018/9,MATH08058,Calculus and its Applications,88
S7add61ab,2018/9,MATH08057,Introduction to Linear Algebra,74
S7add61ab,2018/9,MATH08058,Calculus and its Applications,47
S58e9661c,2018/9,MATH08057,Introduction to Linear Algebra,46
S58e9661c,2018/9,MATH08058,Calculus and its Applications,31
S58e9661c,2020/1,MATH07003,Fundamentals of Algebra and Calculus,69
S58e9661c,2020/1,MATH08058,Calculus and its Applications,NA
S6b74dc5a,2018/9,MATH08057,Introduction to Linear Algebra,81
Scdef997c,2018/9,MATH07003,Fundamentals of Algebra and Calculus,86
Scdef997c,2018/9,MATH08057,Introduction to Linear Algebra,81
Scdef997c,2018/9,MATH08058,Calculus and its Applications,57
S2586fce7,2018/9,MATH08057,Introduction to Linear Algebra,56
S655934a7,2018/9,MATH08058,Calculus and its Applications,8
S275dfefc,2018/9,MATH08057,Introduction to Linear Algebra,98
S275dfefc,2018/9,MATH08058,Calculus and its Applications,100
S9b3ede85,2019/0,MATH08057,Introduction to Linear Algebra,23
S8a43bf70,2018/9,MATH08057,Introduction to Linear Algebra,83
S8a43bf70,2018/9,MATH08058,Calculus and its Applications,72
S2721a442,2018/9,MATH08058,Calculus and its Applications,50
S41e75692,2018/9,MATH08057,Introduction to Linear Algebra,80
S41e75692,2018/9,MATH08058,Calculus and its Applications,73
Sdfee15bf,2018/9,MATH08057,Introduction to Linear Algebra,55
Sdfee15bf,2018/9,MATH08058,Calculus and its Applications,43
S1ff3d361,2019/0,MATH08058,Calculus and its Applications,99
S249d314e,2018/9,MATH08057,Introduction to Linear Algebra,91
S249d314e,2018/9,MATH08058,Calculus and its Applications,66
S5295023a,2018/9,MATH08057,Introduction to Linear Algebra,68
S5295023a,2018/9,MATH08058,Calculus and its Applications,41
Sa1413557,2018/9,MATH08057,Introduction to Linear Algebra,95
Sa1413557,2018/9,MATH08058,Calculus and its Applications,77
Sc32a18f0,2018/9,MATH08057,Introduction to Linear Algebra,76
Sc32a18f0,2018/9,MATH08058,Calculus and its Applications,67
S973e48d9,2018/9,MATH08057,Introduction to Linear Algebra,78
S973e48d9,2018/9,MATH08058,Calculus and its Applications,71
S17b66dd8,2018/9,MATH08057,Introduction to Linear Algebra,65
S17b66dd8,2018/9,MATH08058,Calculus and its Applications,77
Se4545e35,2018/9,MATH08057,Introduction to Linear Algebra,19
Se4545e35,2018/9,MATH08058,Calculus and its Applications,51
Se4545e35,2019/0,MATH07003,Fundamentals of Algebra and Calculus,83
Se4545e35,2019/0,MATH08057,Introduction to Linear Algebra,0
Sfb04d73d,2018/9,MATH08058,Calculus and its Applications,76
S0a63696a,2018/9,MATH08057,Introduction to Linear Algebra,42
S0a63696a,2018/9,MATH08058,Calculus and its Applications,0
S0a63696a,2019/0,MATH08058,Calculus and its Applications,68
Sb6547747,2018/9,MATH08057,Introduction to Linear Algebra,83
Sb6547747,2018/9,MATH08058,Calculus and its Applications,73
S22c94c9c,2018/9,MATH08057,Introduction to Linear Algebra,78
S22c94c9c,2018/9,MATH08058,Calculus and its Applications,55
S3ce0ac0a,2018/9,MATH08057,Introduction to Linear Algebra,87
S3ce0ac0a,2018/9,MATH08058,Calculus and its Applications,81
S9bd65cb6,2019/0,MATH07003,Fundamentals of Algebra and Calculus,85
S5b1f466c,2019/0,MATH07003,Fundamentals of Algebra and Calculus,70
S5b1f466c,2019/0,MATH08058,Calculus and its Applications,0
Sd53a69c0,2018/9,MATH07003,Fundamentals of Algebra and Calculus,79
Sd53a69c0,2018/9,MATH08057,Introduction to Linear Algebra,90
Sd53a69c0,2018/9,MATH08058,Calculus and its Applications,62
S84fa8f00,2018/9,MATH08057,Introduction to Linear Algebra,20
S84fa8f00,2018/9,MATH08058,Calculus and its Applications,17
S84fa8f00,2019/0,MATH07003,Fundamentals of Algebra and Calculus,0
S84fa8f00,2019/0,MATH08057,Introduction to Linear Algebra,47
S84fa8f00,2019/0,MATH08058,Calculus and its Applications,58
S4473e4f2,2018/9,MATH08057,Introduction to Linear Algebra,87
S4473e4f2,2018/9,MATH08058,Calculus and its Applications,57
Sb66905e6,2018/9,MATH08057,Introduction to Linear Algebra,56
Sb66905e6,2018/9,MATH08058,Calculus and its Applications,51
S8fdc0e90,2019/0,MATH08057,Introduction to Linear Algebra,90
S8fdc0e90,2019/0,MATH08058,Calculus and its Applications,95
S8f48a3bc,2018/9,MATH07003,Fundamentals of Algebra and Calculus,57
S8f48a3bc,2018/9,MATH08057,Introduction to Linear Algebra,73
S8f48a3bc,2018/9,MATH08058,Calculus and its Applications,54
S676bedb8,2018/9,MATH08057,Introduction to Linear Algebra,39
S676bedb8,2018/9,MATH08058,Calculus and its Applications,25
S9e835138,2018/9,MATH08057,Introduction to Linear Algebra,74
S9e835138,2018/9,MATH08058,Calculus and its Applications,64
S791c69cd,2018/9,MATH08057,Introduction to Linear Algebra,96
S791c69cd,2018/9,MATH08058,Calculus and its Applications,80
S2896a492,2018/9,MATH08057,Introduction to Linear Algebra,89
S2896a492,2018/9,MATH08058,Calculus and its Applications,73
S80aab1ae,2018/9,MATH08057,Introduction to Linear Algebra,84
S80aab1ae,2018/9,MATH08058,Calculus and its Applications,63
Sc4465102,2018/9,MATH08057,Introduction to Linear Algebra,50
Sc4465102,2018/9,MATH08058,Calculus and its Applications,52
S2120bef3,2018/9,MATH08057,Introduction to Linear Algebra,65
S2120bef3,2018/9,MATH08058,Calculus and its Applications,62
S09146c9e,2019/0,MATH08057,Introduction to Linear Algebra,73
S09146c9e,2019/0,MATH08058,Calculus and its Applications,94
Sd888735b,2018/9,MATH08057,Introduction to Linear Algebra,92
Sd888735b,2018/9,MATH08058,Calculus and its Applications,87
Sa47c2d1b,2019/0,MATH07003,Fundamentals of Algebra and Calculus,99
S83dced6d,2019/0,MATH07003,Fundamentals of Algebra and Calculus,47
S3a1d7bf4,2018/9,MATH08057,Introduction to Linear Algebra,77
S3a1d7bf4,2018/9,MATH08058,Calculus and its Applications,70
S89208059,2018/9,MATH07003,Fundamentals of Algebra and Calculus,46
S8960f171,2018/9,MATH08057,Introduction to Linear Algebra,70
S8960f171,2019/0,MATH08058,Calculus and its Applications,94
Sc6754fc9,2018/9,MATH08057,Introduction to Linear Algebra,92
Sc6754fc9,2018/9,MATH08058,Calculus and its Applications,89
S9d61a0d7,2019/0,MATH08057,Introduction to Linear Algebra,67
S48c4cd49,2018/9,MATH08057,Introduction to Linear Algebra,77
S48c4cd49,2018/9,MATH08058,Calculus and its Applications,82
S1c90ec48,2018/9,MATH08057,Introduction to Linear Algebra,97
S1c90ec48,2018/9,MATH08058,Calculus and its Applications,84
S43ab8d99,2018/9,MATH08057,Introduction to Linear Algebra,73
S43ab8d99,2018/9,MATH08058,Calculus and its Applications,67
S586af070,2018/9,MATH08058,Calculus and its Applications,45
Sbf1765a0,2018/9,MATH08057,Introduction to Linear Algebra,83
Sbf1765a0,2018/9,MATH08058,Calculus and its Applications,82
S1289c67c,2018/9,MATH08057,Introduction to Linear Algebra,66
S1289c67c,2018/9,MATH08058,Calculus and its Applications,50
S4c499f8b,2018/9,MATH08057,Introduction to Linear Algebra,66
S4c499f8b,2018/9,MATH08058,Calculus and its Applications,50
S5d9c78c4,2018/9,MATH08057,Introduction to Linear Algebra,75
S5d9c78c4,2018/9,MATH08058,Calculus and its Applications,72
S89de8b5f,2018/9,MATH08057,Introduction to Linear Algebra,0
S2f1baa9a,2018/9,MATH08057,Introduction to Linear Algebra,73
S2f1baa9a,2018/9,MATH08058,Calculus and its Applications,62
S2a1bc077,2019/0,MATH08057,Introduction to Linear Algebra,87
S25cfa344,2018/9,MATH08057,Introduction to Linear Algebra,71
S25cfa344,2018/9,MATH08058,Calculus and its Applications,57
S88e793e9,2018/9,MATH08057,Introduction to Linear Algebra,91
S88e793e9,2018/9,MATH08058,Calculus and its Applications,79
S45c3ae7c,2018/9,MATH08057,Introduction to Linear Algebra,74
S45c3ae7c,2018/9,MATH08058,Calculus and its Applications,63
S733c31a2,2018/9,MATH08057,Introduction to Linear Algebra,87
S733c31a2,2018/9,MATH08058,Calculus and its Applications,77
S10e4bc54,2018/9,MATH07003,Fundamentals of Algebra and Calculus,79
S10e4bc54,2018/9,MATH08057,Introduction to Linear Algebra,84
S10e4bc54,2018/9,MATH08058,Calculus and its Applications,57
Sb94942c5,2018/9,MATH08057,Introduction to Linear Algebra,86
Sb94942c5,2018/9,MATH08058,Calculus and its Applications,83
S1e21d69a,2018/9,MATH08057,Introduction to Linear Algebra,73
S1e21d69a,2018/9,MATH08058,Calculus and its Applications,41
S94a92641,2018/9,MATH08057,Introduction to Linear Algebra,78
S94a92641,2018/9,MATH08058,Calculus and its Applications,71
S14bff4db,2018/9,MATH08057,Introduction to Linear Algebra,70
S14bff4db,2018/9,MATH08058,Calculus and its Applications,63
S9469b539,2018/9,MATH07003,Fundamentals of Algebra and Calculus,75
S9469b539,2018/9,MATH08057,Introduction to Linear Algebra,80
